timestamp,open,close,high,low,volume,turnover
2023-08-10 22:00:32,29464.7,29466.2,29480.0,29446.6,27.36088337,806144.726856145
2023-08-10 21:00:48,29451.6,29464.6,29467.1,29447.4,27.83898762,820041.577686708
2023-08-10 20:01:04,29444.4,29451.6,29488.9,29423.5,52.75799202,1554089.181926646
2023-08-10 18:59:12,29434.1,29444.4,29451.9,29383.9,43.69145133,1285490.577818385
2023-08-10 17:59:28,29411.7,29434.1,29478.5,29400.7,58.19845511,1713538.242562253
2023-08-10 16:59:44,29432.8,29411.2,29464.0,29339.7,102.68199537,3018666.2332301
2023-08-10 16:00:00,29466.5,29432.7,29477.9,29385.3,81.40360132,2396433.610692632
2023-08-10 15:00:16,29496.5,29466.5,29527.3,29436.1,84.25481306,2483292.26679042
2023-08-10 14:00:32,29677.7,29496.6,29737.8,29399.7,261.80741394,7736364.538632876
2023-08-10 13:00:48,29560.6,29677.6,29689.4,29524.2,92.57302568,2741650.729934615
2023-08-10 11:58:56,29503.1,29557.4,29622.9,29485.6,212.26074313,6275033.898890194
2023-08-10 10:59:12,29553.4,29503.1,29557.3,29488.0,37.02267025,1092851.718143997
2023-08-10 09:59:28,29537.1,29553.3,29559.4,29513.4,39.00627872,1152199.301604135
2023-08-10 08:59:44,29518.1,29537.2,29557.5,29477.0,82.55765473,2437590.366923735
2023-08-10 08:00:00,29509.7,29518.0,29530.8,29495.2,33.82712111,998287.844839331
2023-08-10 07:00:16,29516.9,29509.7,29565.9,29489.9,40.80095567,1204831.039897463
2023-08-10 06:00:32,29589.8,29516.9,29608.4,29516.8,42.32958854,1251153.44332487
2023-08-10 05:00:48,29543.0,29589.7,29617.7,29510.1,32.37631317,957021.209008252
2023-08-10 04:01:04,29582.7,29542.8,29582.7,29533.6,27.38766784,809437.037211349
2023-08-10 02:59:12,29582.3,29582.6,29613.3,29565.1,18.6586262,552053.318776912
2023-08-10 01:59:28,29609.1,29582.3,29645.4,29582.2,42.08628054,1246563.032087638
2023-08-10 00:59:44,29617.4,29609.1,29659.0,29577.4,49.9182016,1478095.853563105
2023-08-10 00:00:00,29581.7,29617.4,29636.9,29569.7,48.61262921,1438936.309869966
2023-08-09 23:00:16,29600.0,29581.7,29627.0,29570.1,59.37065141,1757447.929627326
2023-08-09 22:00:32,29524.0,29599.9,29600.0,29519.6,37.54654496,1109913.219637989
2023-08-09 21:00:48,29501.8,29524.0,29555.4,29440.7,68.08057794,2008909.121757613
2023-08-09 19:58:56,29417.8,29500.7,29512.4,29380.5,129.77995554,3820410.390540633
2023-08-09 18:59:12,29525.2,29417.8,29549.2,29399.0,63.66337431,1875774.718255659
2023-08-09 17:59:28,29513.5,29525.3,29588.1,29453.9,77.79530333,2297169.493102533
2023-08-09 16:59:44,29517.1,29513.5,29592.8,29449.0,250.57065138,7392704.302687938
2023-08-09 16:00:00,29759.9,29517.1,29772.6,29517.0,298.82291796,8849279.688152378
2023-08-09 15:00:16,29760.0,29759.9,29796.2,29675.1,122.8130151,3653956.147357229
2023-08-09 14:00:32,29884.9,29760.1,29945.6,29760.0,185.17105292,5527956.140142656
2023-08-09 13:00:48,30072.7,29884.9,30135.8,29865.1,187.97868062,5637315.527701485
2023-08-09 12:01:04,29887.7,30072.8,30089.9,29866.5,184.12571297,5517130.234392984
2023-08-09 10:59:12,29842.5,29887.7,29907.4,29795.0,73.50019791,2194032.007818762
2023-08-09 09:59:28,29782.2,29842.5,29850.5,29741.0,67.85705787,2021404.06534536
2023-08-09 08:59:44,29834.3,29782.2,29834.3,29782.0,38.49504281,1147043.428048912
2023-08-09 08:00:00,29817.2,29834.2,29838.2,29777.0,51.80652515,1544220.475468631
2023-08-09 07:00:16,29726.4,29817.3,29818.0,29720.5,97.82790301,2912716.603613061
2023-08-09 06:00:32,29737.2,29726.4,29740.0,29670.4,88.20060335,2619957.17208891
2023-08-09 05:00:48,29764.6,29737.2,29783.8,29737.1,40.89879374,1217091.661839059
2023-08-09 03:58:56,29715.8,29764.6,29765.4,29707.2,51.68977034,1537435.546033218
2023-08-09 02:59:12,29691.5,29715.7,29744.3,29675.9,46.84069434,1391942.961234068
2023-08-09 01:59:28,29857.2,29691.5,29862.4,29651.6,114.73289958,3409862.108614607
2023-08-09 00:59:44,29783.0,29857.2,29881.5,29763.9,68.84346739,2052891.920521008
2023-08-09 00:00:00,29772.7,29783.1,29863.5,29772.6,61.48192579,1833049.659649233
2023-08-08 23:00:16,29771.4,29772.7,29821.8,29759.4,39.94700844,1190132.659011498
2023-08-08 22:00:32,29853.9,29771.4,29883.0,29693.4,191.02061294,5686414.58963371
2023-08-08 21:00:48,29981.1,29853.8,30228.7,29823.0,281.73505451,8458499.629161373
2023-08-08 20:01:04,29882.4,29981.1,30000.0,29843.2,160.17640822,4796939.930130227
2023-08-08 18:59:12,29846.4,29882.4,29942.4,29835.0,150.22819816,4490619.745175944
2023-08-08 17:59:28,29804.3,29846.4,29950.1,29765.0,227.51715393,6793409.768437507
2023-08-08 16:59:44,29746.8,29804.3,29877.5,29692.8,176.66680222,5260241.360001116
2023-08-08 16:00:00,29534.5,29746.8,29839.7,29532.4,317.44171345,9424875.541940762
2023-08-08 15:00:16,29437.9,29534.6,29599.8,29435.3,125.38452957,3701032.161206882
2023-08-08 14:00:32,29364.1,29437.9,29541.1,29363.6,125.35414805,3691400.12013403
2023-08-08 13:00:48,29577.3,29364.1,29675.5,29349.8,285.75130243,8433282.786023572
2023-08-08 11:58:56,29433.7,29577.8,29595.6,29362.3,239.64714482,7065626.934208843
2023-08-08 10:59:12,29297.9,29433.7,29438.3,29287.5,256.27512624,7530674.824393222
2023-08-08 09:59:28,29202.2,29297.9,29314.4,29198.4,69.71012604,2039218.885981134
2023-08-08 08:59:44,29183.5,29202.1,29214.6,29174.1,51.82265845,1512687.093061904
2023-08-08 08:00:00,29190.0,29183.4,29202.5,29183.4,71.08204307,2075106.330536556
2023-08-08 07:00:16,29224.1,29190.0,29232.3,29190.0,42.98066489,1255621.704554517
2023-08-08 06:00:32,29250.5,29224.0,29270.0,29222.7,29.83211016,872742.860969801
2023-08-08 05:00:48,29225.4,29250.5,29329.9,29225.3,75.12033163,2198915.365467062
2023-08-08 04:01:04,29197.2,29225.3,29232.5,29186.5,30.52306737,891506.031655226
2023-08-08 02:59:12,29172.1,29197.1,29209.1,29172.0,22.10872611,645425.64270225
2023-08-08 01:59:28,29150.3,29172.1,29204.5,29143.9,31.21548162,910745.419138764
2023-08-08 00:59:44,29259.5,29150.3,29259.6,29149.6,32.41047331,945947.377539544
2023-08-08 00:00:00,29214.2,29259.5,29259.6,29186.1,31.58818147,922824.589576734
2023-08-07 23:00:16,29179.0,29214.3,29214.8,29164.4,33.48327994,977049.079147571
2023-08-07 22:00:32,29197.4,29179.0,29205.3,29165.7,35.15262296,1025853.148202342
2023-08-07 21:00:48,29198.2,29197.4,29278.2,29136.5,135.07463421,3946195.468693284
2023-08-07 19:58:56,29154.7,29198.1,29198.2,29121.0,65.62454321,1913253.626121252
2023-08-07 18:59:12,29089.6,29154.6,29154.8,29053.5,55.63861677,1618690.767331098
2023-08-07 17:59:28,28976.7,29089.5,29184.0,28973.0,169.93926741,4948518.800068085
2023-08-07 16:59:44,28934.7,28976.7,28982.0,28869.1,107.3254248,3104803.564888485
2023-08-07 16:00:00,28862.3,28934.7,28970.0,28701.5,314.12943427,9057842.625735676
2023-08-07 15:00:16,29025.1,28862.5,29025.1,28801.9,244.34805121,7061354.79651005
2023-08-07 14:00:32,29032.9,29025.1,29070.7,28967.2,101.67586905,2951708.914054539
2023-08-07 13:00:48,29078.5,29033.0,29088.7,29031.0,52.08166183,1513801.565213483
2023-08-07 12:01:04,29092.0,29078.5,29150.0,29039.5,123.63886268,3595877.371182204
2023-08-07 10:59:12,29142.7,29092.0,29142.7,29091.1,30.1536076,877657.947996042
2023-08-07 09:59:28,29093.0,29142.6,29150.6,29085.2,65.82790795,1916446.715941665
2023-08-07 08:59:44,29064.0,29093.0,29094.5,29047.2,39.80718252,1157194.61865708
2023-08-07 08:00:00,29092.3,29064.1,29092.5,29056.6,36.36106373,1057072.546073581
2023-08-07 07:00:16,29054.1,29092.4,29108.9,29052.7,32.28485405,938976.40557187
2023-08-07 06:00:32,29125.9,29054.1,29125.9,29054.0,37.78924155,1099292.107586994
2023-08-07 05:00:48,29184.5,29125.8,29184.5,29125.4,24.67649649,719238.204723614
2023-08-07 03:58:56,29162.7,29184.5,29195.5,29159.0,19.30833858,563425.295594061
2023-08-07 02:59:12,29196.9,29162.7,29209.1,29147.5,39.11226097,1140978.031001502
2023-08-07 01:59:28,29142.9,29196.9,29227.5,29121.7,46.38600249,1353411.175699
2023-08-07 00:59:44,29053.9,29142.8,29200.0,29053.8,69.17378874,2016543.913062613
2023-08-07 00:00:00,29091.3,29053.9,29097.4,29021.8,49.45751416,1437586.665705171
2023-08-06 23:00:16,29100.0,29091.3,29102.9,29079.2,17.19232376,500116.218137691
2023-08-06 22:00:32,29085.0,29100.1,29160.6,29058.1,39.43158438,1148236.366046819
2023-08-06 21:00:48,29132.8,29085.0,29204.8,29038.0,130.81661281,3815101.858654009
2023-08-06 20:01:04,29086.4,29132.8,29164.9,29076.9,73.85834933,2151166.414218018
2023-08-06 18:59:12,29086.8,29086.4,29098.2,29077.6,19.79864045,575902.36541846
2023-08-06 17:59:28,29088.8,29086.8,29101.8,29074.0,28.77445774,837076.925613781
2023-08-06 16:59:44,29088.9,29088.9,29098.9,29055.4,32.11590015,933861.88316685
2023-08-06 16:00:00,29010.8,29088.8,29088.9,29002.0,55.27352063,1605069.409400047
2023-08-06 15:00:16,29036.5,29010.9,29052.4,29002.0,38.47998683,1117168.908316387
2023-08-06 14:00:32,29015.8,29036.6,29060.8,28992.4,57.3618747,1665171.530702468
2023-08-06 13:00:48,29034.1,29015.8,29039.3,29015.7,34.31687615,996128.465615918
2023-08-06 11:58:56,29078.5,29034.2,29078.5,29029.9,23.15556181,672555.073780024
2023-08-06 10:59:12,29069.2,29078.5,29078.5,29067.8,14.83895129,431393.430532051
2023-08-06 09:59:28,29080.6,29069.2,29080.6,29047.3,17.55102109,510082.68043008
2023-08-06 08:59:44,29111.1,29080.6,29111.1,29072.5,24.95206583,725742.432819224
2023-08-06 08:00:00,29092.5,29111.0,29137.8,29092.5,43.12179522,1255482.84590827
2023-08-06 07:00:16,29069.0,29092.6,29105.3,29069.0,39.61950946,1152288.577492962
2023-08-06 06:00:32,29100.7,29069.1,29103.9,29044.8,24.92830925,724571.675003525
2023-08-06 05:00:48,29077.3,29100.7,29100.7,29077.2,12.17548858,354130.296987659
2023-08-06 04:01:04,29061.0,29077.2,29079.6,29060.9,15.64045008,454704.253864196
2023-08-06 02:59:12,29069.4,29061.0,29069.5,29055.0,6.9093305,200774.662804757
2023-08-06 01:59:28,29037.4,29069.4,29076.6,29037.2,20.75253434,603090.834843169
2023-08-06 00:59:44,29064.0,29037.5,29064.1,29037.4,13.00591576,377876.857087298
2023-08-06 00:00:00,29073.9,29064.0,29073.9,29057.3,10.36547019,301261.004562706
2023-08-05 23:00:16,29090.3,29074.0,29090.3,29073.9,7.76117273,225699.120398404
2023-08-05 22:00:32,29073.4,29090.3,29090.3,29064.2,21.47422912,624297.545525962
2023-08-05 21:00:48,29056.2,29073.4,29084.7,29056.1,32.13898199,934381.240212301
2023-08-05 19:58:56,29068.3,29056.1,29069.4,29056.1,19.14789401,556512.344352861
2023-08-05 18:59:12,29077.4,29068.3,29089.2,29068.0,16.41374769,477201.216520159
2023-08-05 17:59:28,29063.1,29077.4,29100.0,29062.1,24.94597827,725358.01966462
2023-08-05 16:59:44,29032.2,29063.0,29070.9,29031.5,39.43051601,1145881.552837645
2023-08-05 16:00:00,29038.2,29032.1,29047.1,29010.3,24.36134652,707311.139318185
2023-08-05 15:00:16,29069.0,29038.3,29077.1,29013.6,74.03871889,2149855.478238596
2023-08-05 14:00:32,29025.4,29069.0,29080.6,29025.4,47.4592756,1379110.737591749
2023-08-05 13:00:48,29012.2,29025.4,29030.3,28996.9,52.80690941,1532436.336201199
2023-08-05 12:01:04,29047.1,29012.1,29047.1,28983.4,99.24997728,2879813.033294199
2023-08-05 10:59:12,29057.0,29047.1,29076.4,29047.0,17.32545054,503518.116786378
2023-08-05 09:59:28,29060.2,29057.0,29076.7,29048.4,28.19765336,819580.608220925
2023-08-05 08:59:44,29091.5,29060.2,29091.5,29059.9,23.68523743,688651.75087683
2023-08-05 08:00:00,29055.3,29091.4,29093.4,29049.4,64.96680582,1888621.576294789
2023-08-05 07:00:16,29068.0,29055.2,29072.4,29049.6,67.13201609,1950832.4231656
2023-08-05 06:00:32,29095.1,29068.0,29095.1,29067.4,18.84597232,547941.832993653
2023-08-05 05:00:48,29054.7,29095.1,29095.1,29048.3,34.40582701,1000558.879347427
2023-08-05 03:58:56,29093.5,29054.7,29093.5,29036.9,19.41182151,564127.736089543
2023-08-05 02:59:12,29087.3,29093.5,29102.5,29083.2,15.9306854,463439.242434051
2023-08-05 01:59:28,29075.4,29087.3,29099.6,29074.9,13.54693961,394038.511374623
2023-08-05 00:59:44,29119.7,29075.4,29129.9,29065.9,34.10768958,992404.373195791
2023-08-05 00:00:00,29113.9,29119.6,29151.0,29100.1,29.79590397,867812.277148992
2023-08-04 23:00:16,29059.3,29113.9,29122.6,29056.0,36.6025958,1064932.103275964
2023-08-04 22:00:32,29059.3,29059.2,29093.2,29059.2,38.25376765,1112472.464733114
2023-08-04 21:00:48,28969.7,29059.2,29101.9,28958.2,86.81119025,2521610.817214536
2023-08-04 20:01:04,29031.3,28969.8,29083.2,28800.5,220.27695212,6373249.304488054
2023-08-04 18:59:12,29061.5,29031.3,29103.0,29014.5,52.13012271,1514721.503985822
2023-08-04 17:59:28,29199.4,29062.1,29199.4,28950.4,237.98320717,6916737.713207573
2023-08-04 16:59:44,29264.1,29199.4,29267.7,29199.0,50.34184933,1471647.45685081
2023-08-04 16:00:00,29272.1,29264.1,29284.5,29250.0,47.03538424,1376394.423304607
2023-08-04 15:00:16,29255.4,29272.1,29298.9,29233.6,69.17661548,2024852.590974856
2023-08-04 14:00:32,29239.6,29255.4,29283.1,29166.4,87.34295803,2553295.008838558
2023-08-04 13:00:48,29224.0,29239.5,29328.3,29211.1,92.95439732,2720855.375405415
2023-08-04 11:58:56,29170.0,29224.0,29267.5,29129.8,159.21748279,4647830.180098907
2023-08-04 10:59:12,29161.4,29170.4,29180.8,29139.7,44.17647456,1288254.591878651
2023-08-04 09:59:28,29200.9,29161.3,29201.0,29150.6,51.19820085,1493606.701031268
2023-08-04 08:59:44,29183.5,29201.0,29221.3,29176.3,66.33036019,1936482.831037085
2023-08-04 08:00:00,29209.7,29183.5,29258.7,29176.0,112.7367649,3293612.866390933
2023-08-04 07:00:16,29191.2,29209.6,29209.7,29167.4,64.34795248,1877911.174958853
2023-08-04 06:00:32,29239.9,29191.1,29248.5,29184.3,39.9007405,1165929.584579043
2023-08-04 05:00:48,29203.8,29239.8,29247.8,29196.6,37.52068813,1096257.098356004
2023-08-04 04:01:04,29160.6,29203.7,29203.7,29132.1,76.6273695,2234753.686585144
2023-08-04 02:59:12,29166.6,29160.1,29171.7,29136.6,37.81912758,1102593.869240091
2023-08-04 01:59:28,29200.7,29166.7,29208.2,29100.1,55.46134655,1616962.929178148
2023-08-04 00:59:44,29231.6,29200.7,29233.3,29191.8,29.52665643,862419.583517897
2023-08-04 00:00:00,29194.1,29231.5,29250.0,29167.7,94.06766092,2746604.364580629
2023-08-03 23:00:16,29235.3,29194.1,29240.7,29193.3,36.49736244,1066353.561802057
2023-08-03 22:00:32,29252.4,29235.4,29265.8,29166.9,96.24874448,2810832.073852372
2023-08-03 21:00:48,29305.9,29252.3,29335.3,29229.9,66.51923987,1948462.395340159
2023-08-03 19:58:56,29279.0,29301.9,29359.4,29273.4,122.32200148,3585474.354255746
2023-08-03 18:59:12,29267.2,29279.0,29297.7,29217.5,42.39009889,1240346.573108305
2023-08-03 17:59:28,29232.5,29267.2,29267.2,29129.2,127.04808844,3708352.390455964
2023-08-03 16:59:44,29300.7,29232.6,29366.9,29227.0,103.31772856,3027572.043712989
2023-08-03 16:00:00,29257.6,29302.4,29326.4,29214.2,75.90214495,2221166.892066193
2023-08-03 15:00:16,29394.4,29257.8,29426.2,29204.0,165.57707558,4851738.732780701
2023-08-03 14:00:32,29195.9,29394.3,29424.9,29184.3,206.46727598,6047407.255380973
2023-08-03 13:00:48,29104.6,29195.9,29240.6,29104.6,151.7576957,4427196.048629295
2023-08-03 12:01:04,29146.2,29104.5,29165.1,29078.8,74.2198064,2161368.850580771
2023-08-03 10:59:12,29176.5,29146.2,29189.8,29130.1,39.02601877,1137903.858288716
2023-08-03 09:59:28,29155.6,29176.5,29197.9,29153.0,37.39195524,1090732.3046921
2023-08-03 08:59:44,29119.8,29155.6,29161.7,29103.9,38.64930372,1125937.108160504
2023-08-03 08:00:00,29046.6,29119.8,29119.9,28970.0,112.44857707,3266636.033842596
2023-08-03 07:00:16,29088.0,29046.6,29104.0,29021.0,74.39012779,2161732.543305116
2023-08-03 06:00:32,29150.8,29088.0,29156.0,29047.2,56.62999083,1648491.714078469
2023-08-03 05:00:48,29137.5,29150.7,29153.3,29091.7,32.55096679,947964.087441116
2023-08-03 03:58:56,29177.0,29137.4,29190.2,29079.1,48.03913187,1399181.532193847
2023-08-03 02:59:12,29177.8,29177.0,29178.7,29130.5,42.40642651,1236469.220416891
2023-08-03 01:59:28,29250.4,29177.8,29269.8,29130.4,60.88267652,1777234.325001508
2023-08-03 00:59:44,29172.9,29250.3,29275.6,29159.4,62.22356524,1818331.11084084
2023-08-03 00:00:00,29182.5,29172.9,29223.0,29162.5,50.17593122,1464697.89268326
2023-08-02 23:00:16,29184.4,29182.5,29184.4,29132.7,42.44665606,1237776.11979591
2023-08-02 22:00:32,29183.4,29184.3,29233.0,29169.7,54.23435212,1583690.220837053
2023-08-02 21:00:48,29137.2,29183.3,29205.9,29067.4,58.68160397,1709809.646456384
2023-08-02 20:01:04,29152.7,29137.3,29166.8,29105.7,46.91652156,1367310.374523359
2023-08-02 18:59:12,29146.2,29152.7,29210.9,29131.9,61.54977749,1795539.70150954
2023-08-02 17:59:28,29147.2,29146.2,29159.2,29037.4,125.14718511,3641691.018734259
2023-08-02 16:59:44,29023.3,29147.1,29252.0,28968.4,218.26496358,6360176.820387037
2023-08-02 16:00:00,29325.8,29025.9,29361.7,28928.0,581.8330597,16926131.10563601
2023-08-02 15:00:16,29276.8,29325.8,29364.0,29171.4,188.84071195,5527881.410978743
2023-08-02 14:00:32,29412.3,29276.8,29412.4,29260.1,224.63912553,6587380.243798528
2023-08-02 13:00:48,29466.8,29412.6,29466.8,29347.8,201.82189787,5936193.675580019
2023-08-02 11:58:56,29560.7,29466.8,29603.4,29465.6,86.75552518,2561338.048252357
2023-08-02 10:59:12,29529.8,29560.7,29567.0,29501.3,69.1351603,2041814.823858876
2023-08-02 09:59:28,29454.5,29529.7,29534.1,29440.2,60.00106586,1769353.730693569
2023-08-02 08:59:44,29487.1,29454.4,29504.9,29422.0,129.41891266,3813799.539537092
2023-08-02 08:00:00,29578.8,29487.0,29578.8,29385.8,198.29689365,5845444.655702954
2023-08-02 07:00:16,29568.4,29578.8,29646.8,29566.5,74.10312007,2194456.759680978
2023-08-02 06:00:32,29649.9,29568.4,29689.9,29568.4,53.17967556,1575890.104766394
2023-08-02 05:00:48,29672.3,29650.0,29674.1,29607.6,42.85215594,1269890.466027471
2023-08-02 04:01:04,29632.9,29672.4,29720.7,29586.8,91.37780527,2709096.585780143
2023-08-02 02:59:12,29813.6,29632.9,29818.5,29617.1,127.09845891,3776835.943887978
2023-08-02 01:59:28,29842.8,29813.6,29880.5,29790.0,99.26955695,2961562.479356381
2023-08-02 00:59:44,29821.0,29840.3,30042.6,29792.1,292.54038943,8755916.184791079
2023-08-02 00:00:00,29708.9,29820.9,29837.9,29683.6,422.43769283,12569023.8664645
2023-08-01 23:00:16,29250.9,29708.9,29736.6,29250.8,810.64478397,23928679.63997602
2023-08-01 22:00:32,29245.9,29250.5,29253.2,29199.0,35.12206282,1026293.710192044
2023-08-01 21:00:48,29229.5,29245.9,29311.6,29195.3,77.38946795,2263151.134959076
2023-08-01 19:58:56,29273.9,29229.5,29307.7,29184.0,101.30017817,2962419.444536185
2023-08-01 18:59:12,29270.1,29273.9,29336.9,29216.7,160.33074537,4693500.725039285
2023-08-01 17:59:28,28954.0,29270.0,29275.9,28953.9,240.45922103,7007921.08499096
2023-08-01 16:59:44,28936.3,28954.0,28986.7,28928.7,45.15931537,1307744.723203759
2023-08-01 16:00:00,28952.5,28936.2,29051.6,28862.2,229.93252676,6660775.805742903
2023-08-01 15:00:16,28826.0,28952.6,28978.4,28584.0,461.27296367,13258131.503489735
2023-08-01 14:00:32,28869.8,28826.1,28901.8,28790.4,97.480384,2812209.245165012
2023-08-01 13:00:48,28879.2,28869.7,28913.5,28866.0,61.62298769,1780068.033864978
2023-08-01 12:01:04,28861.3,28879.2,28928.0,28762.0,149.21916793,4304781.192173705
2023-08-01 10:59:12,28926.0,28861.3,28929.2,28861.2,53.73075362,1552463.041628849
2023-08-01 09:59:28,28927.7,28925.9,28943.8,28899.0,86.66661154,2506447.7821634
2023-08-01 08:59:44,28995.8,28927.6,28995.9,28926.3,44.16279898,1278757.410050681
2023-08-01 08:00:00,28935.9,28995.7,28995.8,28914.0,82.62815557,2391820.791907063
2023-08-01 07:00:16,28914.0,28935.8,28940.8,28902.1,65.64685866,1898587.581642667
2023-08-01 06:00:32,28920.7,28913.9,28970.3,28907.3,54.76141501,1584445.742791502
2023-08-01 05:00:48,28868.0,28920.7,28922.9,28852.8,44.989222,1299844.672290241
2023-08-01 03:58:56,28834.5,28867.9,28924.4,28807.0,283.20907471,8175037.787658431
2023-08-01 02:59:12,28933.8,28835.0,28952.4,28817.0,125.17186771,3616120.89123713
2023-08-01 01:59:28,29202.4,28933.9,29220.2,28730.0,819.72934506,23728340.975367695
2023-08-01 00:59:44,29287.6,29202.4,29348.0,29171.9,60.98252764,1785600.530078256
2023-08-01 00:00:00,29234.3,29287.5,29287.6,29212.2,26.9854936,789223.519650019
2023-07-31 23:00:16,29209.6,29234.2,29238.3,29188.4,17.85875042,521641.914284673
2023-07-31 22:00:32,29243.2,29209.6,29243.2,29201.0,26.72943123,781043.139433666
2023-07-31 21:00:48,29209.8,29243.1,29291.0,29156.0,86.59682914,2530499.296824395
2023-07-31 20:01:04,29159.3,29209.9,29259.1,29114.4,101.09501305,2950627.440995193
2023-07-31 18:59:12,29193.8,29159.5,29238.0,29112.2,78.06485887,2278715.928356728
2023-07-31 17:59:28,29213.6,29193.9,29219.4,29148.4,80.71704912,2356660.852829717
2023-07-31 16:59:44,29232.4,29213.6,29272.8,29152.6,102.27199063,2987443.601293274
2023-07-31 16:00:00,29247.5,29232.5,29264.9,29180.2,93.54478202,2734498.079408959
2023-07-31 15:00:16,29303.4,29247.5,29338.1,29222.6,124.3220336,3639967.085750569
2023-07-31 14:00:32,29363.9,29303.4,29365.2,29267.4,118.12846063,3463722.704848554
2023-07-31 13:00:48,29470.0,29363.9,29470.0,29316.2,82.8150485,2434344.544124577
2023-07-31 11:58:56,29403.9,29469.9,29470.0,29380.2,68.11193297,2004212.099959447
2023-07-31 10:59:12,29386.2,29403.9,29404.0,29384.2,42.61872719,1252706.622729677
2023-07-31 09:59:28,29383.5,29386.2,29406.5,29373.1,44.5049483,1307702.86079736
2023-07-31 08:59:44,29390.5,29383.5,29392.4,29335.8,41.81836774,1227928.002539819
2023-07-31 08:00:00,29379.4,29390.5,29420.9,29358.3,58.20188042,1710296.4735861
2023-07-31 07:00:16,29410.8,29379.4,29412.3,29379.3,52.88778174,1554796.171796738
2023-07-31 06:00:32,29377.1,29410.7,29442.8,29364.9,73.06326096,2147647.109746894
2023-07-31 05:00:48,29402.7,29377.0,29419.4,29358.8,34.01281529,999521.925800883
2023-07-31 04:01:04,29422.8,29403.4,29434.3,29380.1,28.09232873,826040.786863651
2023-07-31 02:59:12,29463.2,29420.8,29466.6,29408.3,41.39701264,1218163.942661704
2023-07-31 01:59:28,29450.6,29463.2,29494.3,29427.3,49.5561287,1459680.168853448
2023-07-31 00:59:44,29458.3,29450.6,29486.8,29383.7,54.61207605,1607763.325314315
2023-07-31 00:00:00,29278.3,29458.2,29531.0,29261.1,198.97692419,5855901.983955427
2023-07-30 23:00:16,29156.4,29278.3,29283.4,29156.4,29.41331393,860129.921505687
2023-07-30 22:00:32,29213.8,29156.4,29213.8,29151.2,34.36703604,1002536.56729836
2023-07-30 21:00:48,29268.7,29213.8,29268.8,29180.7,38.1923859,1115503.213493452
2023-07-30 19:58:56,29198.5,29268.8,29270.7,29026.7,302.17807352,8802113.471595936
2023-07-30 18:59:12,29353.0,29198.6,29359.1,29111.2,345.51956122,10090197.11099112
2023-07-30 17:59:28,29397.0,29353.0,29397.4,29352.9,33.919586,996471.718500218
